season,week,team,vam_lost
2025,2,WAS,0.0
2025,3,ARI,15.0
2025,3,ATL,8.950796763063408
2025,3,BAL,73.66726770425379
2025,3,BUF,12.0
2025,3,CAR,61.385312430493855
2025,3,CHI,38.0
2025,3,CIN,141.1797743529229
2025,3,CLE,2.0
2025,3,DAL,2.0
2025,3,DEN,10.36718458760879
2025,3,DET,4.962185593380131
2025,3,GB,48.255121236089856
2025,3,HOU,25.16149988929676
2025,3,IND,8.0
2025,3,JAX,0.0
2025,3,KC,46.31549797122028
2025,3,LA,3.0
2025,3,LAC,40.4636899360343
2025,3,LV,0.0
2025,3,MIA,10.0
2025,3,MIN,9.0
2025,3,NE,17.0
2025,3,NO,26.35849248926388
2025,3,NYG,20.0
2025,3,NYJ,31.31510528011934
2025,3,PHI,11.67488771805591
2025,3,PIT,30.0
2025,3,SEA,16.236789468792267
2025,3,SF,73.0850641286005
2025,3,TB,68.61047364909064
2025,3,TEN,4.0
2025,3,WAS,164.20625296131618
2025,4,ARI,23.78470200497389
2025,4,ATL,16.25685050128959
2025,4,BAL,22.96076797088608
2025,4,BUF,12.0
2025,4,CAR,71.9628790779731
2025,4,CHI,34.0
2025,4,CIN,137.69350681210378
2025,4,CLE,2.0
2025,4,DAL,15.943691202707491
2025,4,DEN,10.36718458760879
2025,4,DET,8.02144657686586
2025,4,GB,48.255121236089856
2025,4,HOU,25.16149988929676
2025,4,IND,58.3030859059619
2025,4,JAX,0.0
2025,4,KC,21.0
2025,4,LA,3.0
2025,4,LAC,32.8518602272383
2025,4,LV,0.0
2025,4,MIA,8.0
2025,4,MIN,40.0
2025,4,NE,11.0
2025,4,NO,26.35849248926388
2025,4,NYG,28.0
2025,4,NYJ,22.0
2025,4,PHI,17.0
2025,4,PIT,20.0
2025,4,SEA,1.084022640832695
2025,4,SF,96.0850641286005
2025,4,TB,75.08907371915846
2025,4,TEN,8.33750917803263
2025,4,WAS,231.84379953538536
2025,5,ARI,25.78470200497389
2025,5,BAL,242.8923128141214
2025,5,BUF,2.0
2025,5,CAR,68.98188234784146
2025,5,CIN,131.1797743529229
2025,5,CLE,2.0
2025,5,DAL,34.33143829360566
2025,5,DEN,14.8615919186559
2025,5,DET,19.02144657686586
2025,5,HOU,31.16149988929676
2025,5,IND,62.29450677804763
2025,5,JAX,0.0
2025,5,KC,10.0
2025,5,LA,7.95815538212698
2025,5,LAC,17.388170291204
2025,5,LV,0.0
2025,5,MIA,37.55152708595424
2025,5,MIN,40.0
2025,5,NE,21.0
2025,5,NO,39.30350308449124
2025,5,NYG,57.17086900682881
2025,5,NYJ,17.47929493892923
2025,5,PHI,26.0
2025,5,SEA,28.236789468792267
2025,5,SF,245.52907731613212
2025,5,TB,115.53942511371267
2025,5,TEN,8.33750917803263
2025,5,WAS,114.47067650171599
2025,6,ARI,26.197569686097207
2025,6,ATL,52.48317034816338
2025,6,BAL,221.1150487443556
2025,6,BUF,6.0
2025,6,CAR,21.94600803930171
2025,6,CHI,19.0
2025,6,CIN,131.1797743529229
2025,6,CLE,2.0
2025,6,DAL,37.33143829360566
2025,6,DEN,17.8615919186559
2025,6,DET,19.02144657686586
2025,6,GB,78.56996650956683
2025,6,IND,21.99142087208573
2025,6,JAX,18.9472138588974
2025,6,KC,10.0
2025,6,LA,3.0
2025,6,LAC,21.388170291204
2025,6,LV,26.243329194802552
2025,6,MIA,50.85063427769815
2025,6,NE,27.0
2025,6,NO,26.30350308449124
2025,6,NYG,73.50358130323625
2025,6,NYJ,46.39473145654828
2025,6,PHI,30.8945994717069
2025,6,PIT,30.1411953166755
2025,6,SEA,51.23678946879227
2025,6,SF,217.2892712014821
2025,6,TB,148.58643239129066
2025,6,TEN,25.33750917803263
2025,6,WAS,114.47067650171599
2025,7,ARI,33.210976517814665
2025,7,ATL,16.99302467789936
2025,7,CAR,22.94600803930171
2025,7,CHI,13.0
2025,7,CIN,172.0841932175936
2025,7,CLE,2.0
2025,7,DAL,12.0
2025,7,DEN,17.8615919186559
2025,7,DET,37.02144657686586
2025,7,GB,86.56996650956683
2025,7,HOU,33.58192632647461
2025,7,IND,36.7162665132867
2025,7,JAX,29.28160198421576
2025,7,KC,10.0
2025,7,LA,57.49102076017677
2025,7,LAC,13.0
2025,7,LV,26.243329194802552
2025,7,MIA,35.85063427769815
2025,7,MIN,31.0
2025,7,NE,6.0
2025,7,NO,19.30350308449124
2025,7,NYG,87.50358130323625
2025,7,NYJ,39.644252848381925
2025,7,PHI,30.8945994717069
2025,7,PIT,26.1411953166755
2025,7,SEA,21.084022640832696
2025,7,SF,236.27256427127907
2025,7,TB,104.06082504364484
2025,7,TEN,47.20021759300106
2025,7,WAS,110.47067650171599
2025,8,ATL,13.33391802990809
2025,8,BAL,211.93154484323532
2025,8,BUF,46.325709030051996
2025,8,CAR,22.94600803930171
2025,8,CHI,55.27983966025539
2025,8,CIN,164.94734980920828
2025,8,CLE,2.0
2025,8,DAL,43.0
2025,8,DEN,7.8615919186559005
2025,8,DET,37.96218559338013
2025,8,GB,56.255121236089856
2025,8,HOU,76.41479465719351
2025,8,IND,8.0
2025,8,KC,10.0
2025,8,LA,22.371860244803912
2025,8,LAC,5.376808428089131
2025,8,MIA,37.158549443762325
2025,8,MIN,31.0
2025,8,NE,6.0
2025,8,NO,19.30350308449124
2025,8,NYG,81.17086900682881
2025,8,NYJ,61.75480298482121
2025,8,PHI,99.81116601604731
2025,8,PIT,6.49280000955332
2025,8,SF,165.3443434572868
2025,8,TB,146.58643239129066
2025,8,TEN,44.20021759300106
2025,8,WAS,179.20625296131618
2025,9,ARI,16.197569686097207
2025,9,ATL,16.2847147929715
2025,9,BAL,28.0
2025,9,BUF,58.325709030051996
2025,9,CAR,22.94600803930171
2025,9,CHI,16.15788759383119
2025,9,CIN,209.94734980920828
2025,9,DAL,46.0
2025,9,DEN,40.776502608993255
2025,9,GB,56.255121236089856
2025,9,HOU,25.16149988929676
2025,9,IND,1.88861330680083
2025,9,JAX,45.03013467036776
2025,9,KC,10.0
2025,9,LAC,18.37680842808913
2025,9,LV,0.0
2025,9,MIA,47.09256474831099
2025,9,MIN,16.9629748433945
2025,9,NE,6.0
2025,9,NO,19.30350308449124
2025,9,NYG,87.51845641561778
2025,9,PIT,23.49280000955332
2025,9,SEA,22.006601294573745
2025,9,SF,68.33701723687612
2025,9,TEN,67.86270841496844
2025,9,WAS,124.47067650171599
2025,10,ARI,110.78518357607962
2025,10,ATL,32.33391802990809
2025,10,BAL,28.0
2025,10,BUF,48.0
2025,10,CAR,22.94600803930171
2025,10,CHI,40.0
2025,10,CLE,2.0
2025,10,DEN,36.776502608993255
2025,10,DET,39.96218559338013
2025,10,GB,99.76818977579524
2025,10,HOU,42.16149988929676
2025,10,IND,19.888613306800828
2025,10,JAX,90.01725619625469
2025,10,LA,19.371860244803912
2025,10,LAC,14.37680842808913
2025,10,LV,0.0
2025,10,MIA,47.85063427769815
2025,10,MIN,16.9629748433945
2025,10,NE,34.7365254341252
2025,10,NO,19.30350308449124
2025,10,NYG,84.17086900682881
2025,10,NYJ,16.287608537243457
2025,10,PHI,27.0
2025,10,PIT,20.49280000955332
2025,10,SEA,42.00660129457375
2025,10,SF,61.33701723687612
2025,10,TB,146.58643239129066
2025,10,WAS,247.20690554653942
2025,11,ARI,144.7783143944322
2025,11,ATL,36.33391802990809
2025,11,BAL,110.82650392516203
2025,11,BUF,46.8060489395355
2025,11,CAR,28.94600803930171
2025,11,CHI,37.0
2025,11,CIN,220.01860578938516
2025,11,CLE,4.0
2025,11,DAL,18.0
2025,11,DEN,29.94250690381159
2025,11,DET,66.66699873400107
2025,11,GB,91.76818977579524
2025,11,HOU,35.53816370755369
2025,11,JAX,33.20681093104237
2025,11,KC,10.0
2025,11,LA,19.371860244803912
2025,11,LAC,1.3768084280891304
2025,11,LV,0.0
2025,11,MIA,33.85063427769815
2025,11,MIN,32.0
2025,11,NE,59.441258121095
2025,11,NYG,108.50358130323625
2025,11,NYJ,38.93186138562538
2025,11,PHI,12.0
2025,11,PIT,27.0
2025,11,SEA,29.143021820082215
2025,11,SF,52.140136384405196
2025,11,TB,146.58643239129066
2025,11,TEN,15.33750917803263
2025,11,WAS,248.6563922286727
2025,12,ARI,153.79172122614963
2025,12,ATL,62.49972621821249
2025,12,BAL,72.98197911099561
2025,12,BUF,56.77856598987255
2025,12,CAR,33.94600803930171
2025,12,CHI,48.15788759383119
2025,12,CIN,230.01860578938516
2025,12,CLE,4.0
2025,12,DAL,9.0
2025,12,DET,60.66699873400107
2025,12,GB,96.76818977579524
2025,12,HOU,35.53816370755369
2025,12,IND,15.0
2025,12,JAX,89.0700423373573
2025,12,KC,10.0
2025,12,LA,28.330015626930894
2025,12,LV,0.0
2025,12,MIN,0.0
2025,12,NE,23.0
2025,12,NO,19.30350308449124
2025,12,NYG,81.17086900682881
2025,12,NYJ,38.93186138562538
2025,12,PHI,12.0
2025,12,PIT,25.0
2025,12,SEA,32.14302182008222
2025,12,SF,52.140136384405196
2025,12,TB,114.53942511371267
2025,12,TEN,41.20021759300106
2025,13,ARI,122.48284405696123
2025,13,ATL,62.49972621821249
2025,13,BAL,44.844524814166434
2025,13,BUF,49.972517050337046
2025,13,CAR,34.94600803930171
2025,13,CHI,45.15788759383119
2025,13,CIN,107.4012959927986
2025,13,CLE,4.0
2025,13,DAL,9.0
2025,13,DEN,16.94250690381159
2025,13,DET,75.05423227378003
2025,13,GB,105.76818977579524
2025,13,HOU,30.53816370755369
2025,13,IND,15.0
2025,13,JAX,30.0
2025,13,KC,36.69238320583825
2025,13,LA,30.330015626930894
2025,13,LAC,1.3768084280891304
2025,13,LV,0.0
2025,13,MIA,33.85063427769815
2025,13,MIN,0.0
2025,13,NE,22.0
2025,13,NO,19.30350308449124
2025,13,NYG,72.17086900682881
2025,13,NYJ,38.93186138562538
2025,13,PHI,12.0
2025,13,PIT,11.0
2025,13,SEA,29.143021820082215
2025,13,SF,60.140136384405196
2025,13,TB,70.08907371915846
2025,13,TEN,34.20021759300106
2025,13,WAS,179.56935897247024
